"case_id","title","citation","full_text","source_url"
"5b33cfd5-3b78-46e1-959e-734df6b8204d","GSD Law Ltd v Wardman & Ors [2017] EWCA Civ 2144","[""2018] WLR 4205"", ""[2017] EWCA Civ 2144"", ""[2018] 1 WLR 4205"", ""[2017] 6 Costs LR 1253"", ""[2017] WLR(D) 838""]; []",,"html"
"8a2b39f5-2594-4fd4-a082-0cb438d1dd5a","Griffiths v Tickle & Ors","[""2021] EWCA Civ 1882"", ""2022] EMLR 11"", ""2022] 2 FCR 126""]; []",,"html"
"9d951685-a846-4961-ad37-c8fe827c1c34","L (Children), Re [2017] EWCA Civ 2173 - Appeal Against Adoption Orders","[""[2017] EWCA Civ 2173""]; []",,"html"
"aa62926f-8556-4cb2-97d0-a4248d9f3d13","SE (Mauritius) & Anor v The Secretary of State for the Home Department [2017] EWCA Civ 2145","[""[2017] EWCA Civ 2145""]; []",,"html"
"90a7d34d-8c23-48ee-a4b6-7f993bc4f252","Farrar v Leongreen Ltd [2017] EWCA Civ 2211","[""[2017] EWCA Civ 2211""]; []",,"html"
"fa1d4c40-4801-4353-bbe8-f12765ee6f92","Teva Pharma - Produtos Farmaceuticos Lda & Anor v AstraZeneca - Produtos Farmaceuticos Lda & Anr [2017] EWCA Civ 2135","[""[2017] EWCA Civ 2135""]; []",,"html"
"8df7b447-d546-4a69-a153-fa58196b0f7b","LHS, R (on the application of) v The First-Tier Tribunal (Criminal Injuries Compensation Chamber) & Anor [2017] EWCA Civ 2138","[""[2017] EWCA Civ 2138""]; []",,"html"
"c88f4d39-8e7e-4fc4-89ec-ef44a914a46c","E & F (Minors: Blood Transfusion) [2021] EWCA Civ 1888","[""[2021] EWCA Civ 1888"", ""[2022] Fam 130"", ""[2022] WLR 1132"", ""(2022) 184 BMLR 48"", ""[2022] 1 WLR 1132"", ""[2022] 2 WLR 395"", ""[2021] WLR(D) 627"", ""[2022] 1 FLR 1255""]; []",,"html"
"f2c35805-f9cf-4129-a35f-ebc9704dc03d","Cook v Swansea City Council [2017] EWCA Civ 2142","[""[2017] EWCA Civ 2142""]; []",,"html"
"b35fd108-74bf-47ee-827f-9a2df4bf0489","Salekipour & Anor v Parmar [2017] EWCA Civ 2141","[""[2018] QB 833"", ""[2017] EWCA Civ 2141"", ""[2018] 2 WLR 1090""]; []",,"html"
"6750396f-23b7-4764-8206-421da14e6258","Whaleys (Bradford) Limited v Bennett & Anor [2017] EWCA Civ 2143","[""[2017] EWCA Civ 2143""]; []",,"html"
"0dcbed84-c156-4a68-8ed1-5965dc040938","Bowen v Secretary of State for Justice","[""[2017] EWCA Civ 2181"", ""[2018] 1 WLR 2170"", ""[2017] EWCA Civ 2181""]; []",,"html"
"7996066b-1cf5-46a7-8875-178ae96491a1","Burns v The Financial Conduct Authority [2017] EWCA Civ 2140","[""[2017] EWCA Civ 2140"", ""[2018] 1 WLR 4161""]; []",,"html"
"5c5e44cb-2a70-4ceb-85ca-2bb91738d68c","M (Children), Re [2017] EWCA Civ 2164: Family Court Appeal on Transgender Parent-Child Contact","[""[2017] EWCA Civ 2164"", ""[2018] 4 WLR 60"", ""[2018] 2 FLR 800"", ""[2018] 2 FCR 559"", ""[2018] WLR(D) 165"", ""[2018] 3 All ER 316""]; []",,"html"
"b9d892af-9c42-4794-a3e7-173d4f587f18","W Portsmouth and Company Ltd v Lowin","[""2018] 2 All ER 896"", ""[2017] WLR(D) 851"", ""[2017] EWCA Civ 2172"", ""[2018] WLR 1890"", ""[2018] 1 Costs LO 1"", ""[2018] 1 WLR 1890""]; []",,"html"
"086b9cfe-b8c4-4e90-bf6e-484b430f5888","R (W2 and IA) v Secretary of State for the Home Department","[""[2018] WLR(D) 1"", ""[2018] 1 WLR 2380"", ""[2017] EWCA Civ 2146"", ""[2018] WLR 2380""]; []",,"html"
"00d633cd-161d-40f2-a0fa-6778bb3db7f1","Saab Seaeye Ltd v Atlas Elektronik GmbH & Anor [2017] EWCA Civ 2175","[""2017] EWCA Civ 2175""]; []",,"html"
"68fd0222-c069-4c66-afb2-36be2230ee20","Austin v Haynes [2021] EWCA Civ 1919","[""[2021] EWCA Civ 1919""]; []",,"html"
"42f687db-87bf-470c-a958-775b88a74982","L-S (A Child) [2017] EWCA Civ 2177 - Hague Convention Case on Child Abduction","[""[2018] 1 FCR 429"", ""[2017] EWCA Civ 2177"", ""[2018] 1 FLR 1373""]; []",,"html"
"c09a8062-2dca-4c75-a548-075833d679f2","CN & Anor v Poole Borough Council [2017] EWCA Civ 2185","[""[2018] 2 FLR 565"", ""[2017] EWCA Civ 2185"", ""(2018) 21 CCL Rep 5"", ""[2018] 2 WLR 1693"", ""[2018] HLR 17""]; []",,"html"
"3270a586-0daa-4101-aa8d-2269c825343d","Lewis v Warner [2017] EWCA Civ 2182","[""2017"", ""EWCA Civ 2182""]; [""[2017] EWCA Civ 2182""]",,"html"
"e4df3db3-524d-4685-a84c-baa73ac5d598","Collins v Lawrence [2017] EWCA 2268 Civ","[""2017] EWCA 2268 Civ""]; []",,"html"
"d994cb50-0c4e-4cc4-a4d0-d2a5a48af77e","Lawrence v NCL (Bahamas) Ltd [2017] EWCA Civ 2222","[""2017] EWCA Civ 2222""]; []",,"html"
"22ab8ca4-b295-460e-a30b-38b0a8f39f0c","CDE v NOP [2021] EWCA Civ 1908: Conflict Between Open Justice and Arbitral Confidentiality","[""[2022] 2 All ER (Comm) 691"", ""[2022] 4 WLR 6"", ""[2021] EWCA Civ 1908"", ""[2021] WLR(D) 632""]; []",,"html"
"c246e54e-f660-4ebb-ba7e-9dd1f577240c","Metropolitan Housing Trust Ltd v TM","[""[2022] WLR 2161"", ""[2022] 1 WLR 2161"", ""[2021] WLR(D) 639"", ""[2022] HLR 16"", ""[2021] EWCA Civ 1890""]; []",,"html"
"71cd4995-e726-4ac0-861a-ef9b3e0c3f4d","Rochford v WNS Global Services (UK) Ltd & Ors [2017] EWCA Civ 2205","[""[2017] EWCA Civ 2205""]; []",,"html"
"945dbe9f-d118-4573-80e8-d215e61469e4","The British Medical Association, R (on the application of) v General Medical Council & Or","[""[2017] EWCA Civ 2191"", ""[2018] 4 WLR 31""]; []",,"html"
"5cdbdf4d-72b4-4c1b-899f-2b99a0f344af","Royal Devon & Exeter NHS Foundation Trust v Atos IT Services UK Ltd","[""[2017] EWCA Civ 2196""]; []",,"html"
"c009622e-9e72-4c9c-a114-e74deba95ac2","Revenue and Customs (HMRC) v London Clubs Management Ltd","[""[2019] STC 274"", ""[2018] EWCA Civ 2210"", ""[2019] LLR 1"", ""[2019] 1 WLR 1"", ""[2019] WLR 1""]; []",,"html"
"d3e360f3-e401-45d6-a6e2-74621ce8da3b","Re M (A Child) [2017] EWCA Civ 2356: Appeal on Child Relocation","[""[2017] EWCA Civ 2356""]; []",,"html"
"e740d8a5-358e-479f-bd7e-c3d458ca9f77","Prince Fahd Bin Abdul Aziz v Harb [2017] EWCA Civ 2215","[""[2017] EWCA Civ 2215"", ""[2018] 1 WLR 2709"", ""[2018] WLR 2709""]; []",,"html"
"f69a3141-307f-45a6-8d0f-19c09404571a","Gilham v Ministry of Justice [2017] EWCA Civ 2220","[""[2018] 3 All ER 521"", ""[2017] EWCA Civ 2220"", ""[2018] ICR 827"", ""[2018] IRLR 315""]; []",,"html"
"22c29f9e-fea8-4381-9290-734093ac8ce3","Jones & Ors v Mahmut & Anr [2017] EWCA Civ 2362","[""2018] 1 WLR 6051"", ""[2018] WLR 6051"", ""[2017] EWCA Civ 2362""]; []",,"html"
"a4a983ff-35d7-489b-9e81-b5d81c701c7c","Decoulos v Axel Springer Schweiz AG & Ors [2017] EWCA 2632 Civ","[""[2017] EWCA 2632 Civ""]; []",,"html"
"03895de8-a98f-4134-99c5-f7dbe7499ea4","KK (Sri Lanka) v Secretary of State for the Home Department","[""2017] EWCA Civ 2412""]; []",,"html"
"1d513dd3-9986-44d7-b29e-25d2bfb8c82b","M (A Child) [2017] EWCA Civ 2445: Appeal of Finding of Non-Penetrative Sexual Abuse","[""[2017] EWCA Civ 2445""]; []",,"html"
"47b925dd-4b2b-44b5-bd5d-1f20e1804d6f","Agumba v The Secretary of State for the Home Department [2017] EWCA Civ 2660","[""[2017] EWCA Civ 2660""]; []",,"html"
"dcfe95dd-f4bd-42e9-8e3e-f51e619d0fce","KM (Algeria) v The Secretary of State for the Home Department","[""2017] EWCA Civ 2662""]; []",,"html"
"61140c4f-2395-407c-9e5e-788ff70bf2cf","G (A Child) [2017] EWCA Civ 2638","[""[2017] EWCA Civ 2638""]; []",,"html"
"cf087e89-040f-425d-93eb-f153467247e1","Okekearu v London Borough of Camden [2017] EWCA Civ 2683","[""[2017] EWCA Civ 2683""]; []",,"html"
"a86d4177-5880-40f7-afd5-c5abee0757ea","B-S (A Child), Re [2017] EWCA Civ 2680","[""[2017] EWCA Civ 2680""]; []",,"html"
"029dc95c-69ad-4b44-bde7-408622fcedc2","Ali v The Secretary of State for the Home Department [2017] EWCA Civ 2688","[""[2017] EWCA Civ 2688""]; []",,"html"
"cd67c449-5b09-48a9-8688-c59a962e008c","Manchester City Council v Secretary of State for Housing, Communities and Local Government [2021] EWCA Civ 1920","[""[2021] EWCA Civ 1920""]; []",,"html"
"627782a5-874e-4138-8c16-21b0a1b8d68e","Illumina Cambridge Ltd v Latvia MGI Tech SIA & Ors [2021] EWCA Civ 1924","[""[2021] EWCA Civ 1924""]; []",,"html"
"a9df4e50-061b-452e-833f-94a56f00856d","In the Matter of S (A Child) [2017] EWCA Civ 2695","[""[2017] EWCA Civ 2695""]; []",,"html"
"970f7b44-64a0-461a-b30f-b814c242a1db","W-L (A Child) [2017] EWCA Civ 2690","[""[2017] EWCA Civ 2690""]; []",,"html"
"eeed94e7-318e-4748-bf54-707d972ba20d","Nixon & Anor v Secretary of State for the Home Department","[""2017] EWCA Civ 2694""]; []",,"html"
"c62f897d-99de-494a-b893-b99dcea76eff","Campbell v London Borough of Croydon [2017] EWCA Civ 2693","[""[2017] EWCA Civ 2693""]; []",,"html"
"9722747e-d192-4e67-a3c3-1320b3a1f8c7","London Borough of Ealing v C (Children) [2017] EWCA Civ 2696","[""[2017] EWCA Civ 2696""]; []",,"html"
"a3153920-a2a6-4c8f-88bd-49d059441710","Afzal, R (On the Application Of) v Secretary of State for the Home Department","[""[2022] INLR 264"", ""[2021] EWCA Civ 1909"", ""[2021] WLR(D) 637"", ""[2022] 4 WLR 21""]; []",,"html"
"c208643d-73b6-4dcc-ab02-055e2e5f64db","Miller, R (On the Application Of) v The College of Policing","[""[2021] EWCA Civ 1926"", ""[2022] 1 WLR 4987"", ""[2022] WLR(D) 55""]; []",,"html"
"04445230-6b9f-48ca-bbca-c6a019dc70cf","Ted Baker Plc & Anor v Axa Insurance UK Plc & Ors","[""[2017] EWCA Civ 4097""]; []",,"html"
"1360dc9a-d098-4e78-abeb-22aac91d5713","Chadha v HM Senior Coroner for West London [2017] EWCA Civ 2710","[""[2017] EWCA Civ 2710""]; []",,"html"
"b0601ba3-a3f1-4d05-9f11-d4f154b0a676","Gurung v Secretary of State for the Home Department","[""[2017] EWCA Civ 2697""]; []",,"html"
"683dbd28-daaf-4064-8aa1-815c556ed4ca","Manderson v Secretary of State for the Home Department [2017] EWCA Civ 2715","[""[2017] EWCA Civ 2715""]; []",,"html"
"c8be27ef-cde3-49ff-bb0d-12fbbe8a2c55","Crowther v Crowther [2017] EWCA Civ 2698","[""[2017] EWCA Civ 2698""]; []",,"html"
"4cdc18fe-c8e6-4e1c-8143-84231a68cf0f","Pricewaterhousecoopers LLP v BTI 2014 LLC [2021] EWCA Civ 9","[""[2021] EWCA Civ 9""]; []",,"html"
"739220b7-b921-4cbc-a4cb-5e7fc9e968da","Secretariat Consulting PTE Ltd & Ors v A Company [2021] EWCA Civ 6","[""[2021] EWCA Civ 6"", ""[2021] 4 WLR 20"", ""[2021] BLR 167"", ""[2021] 4 All ER 348""]; []",,"html"
"9af85024-86fc-435c-8b66-5467017abe29","Ikram v Secretary of State for Housing, Communities And Local Government & Ors [2021] EWCA Civ 2","[""[2021] EWCA Civ 2""]; []",,"html"
"04831f1f-a744-4c59-8b99-66af48b9f614","Rattan v Kuwad (Rev 1) [2021] EWCA Civ 1","[""[2021] 1 WLR 3141"", ""[2021] WLR 3141"", ""[2021] EWCA Civ 1""]; []",,"html"
"bb436bbb-3a78-4c5a-ad55-c0751d94d813","Allsop v Banner Jones Ltd (t/a Banner Jones Solicitors) - [2021] EWCA Civ 7","[""[2021] PNLR 17"", ""[2021] 4 All ER 397"", ""[2021] 3 WLR 1317"", ""[2022] Ch 55"", ""[2021] 2 FCR 509"", ""[2021] EWCA Civ 7""]; []",,"html"
"750feb0b-6423-48f9-91c9-decbb170728a","Friends of the Earth Ltd, R (On the Application Of) v Secretary of State for Transport","[""2021] PTSR 941"", ""[2021] Env LR 22"", ""[2021] EWCA Civ 13"", ""[2021] Costs LR 1""]; []",,"html"
"a5994165-c327-4034-a3d2-cc0aaf64e3ec","Zuberi v Lexlaw Ltd [2021] EWCA Civ 16: Interpretation of Damages-Based Agreements","[""[2021] 1 WLR 2729"", ""[2021] EWCA Civ 16"", ""[2021] 4 All ER 494"", ""[2021] Costs LR 13"", ""[2021] WLR 2729""]; []",,"html"
"010d8e18-724e-4eff-b5ae-bcbfe19c8bf6","Paul Newman New Homes Ltd v Secretary of State for Housing, Communities And Local Government","[""[2021] EWCA Civ 15"", ""[2021] PTSR 1054""]; []",,"html"
"e428cc25-0cb5-4b07-8620-2cbcd7a74f78","WA (Palestinian Territories) v The Secretary of State for the Home Department","[""[2021] EWCA Civ 12"", ""[2021] Imm AR 727"", ""[2021] 1 WLR 2117"", ""[2021] WLR 2117""]; []",,"html"
"f6001a99-5658-4684-9e50-ad6bdb76a3b1","Motorola Solutions, Inc & Anor v Hytera Communications Corporation Ltd & Anor","[""[2021] QB 744"", ""[2021] 2 All ER 960"", ""[2021] 2 WLR 679"", ""[2021] EWCA Civ 11""]; []",,"html"
"efc834a0-2561-445a-bbfc-6044aa5e9cf9","Secretary of State for the Home Department v NF","[""[2021] Imm AR 679"", ""[2021] EWCA Civ 17""]; []",,"html"
"9e60dfcf-3073-43ec-89e1-d950564d77ad","Z v University Hospitals Plymouth NHS Trust (NO 2)","[""[2021] EWCA Civ 22"", ""[2021] COPLR 342""]; []",,"html"
"1b9c4fd1-cef2-452e-9dd8-eca29d1d5f47","Tinkler v Ferguson & Ors [2021] EWCA Civ 18","[""[2021] WLR(D) 73"", ""[2021] 4 WLR 27"", ""[2021] EWCA Civ 18"", ""[2021] EMLR 12""]; []",,"html"
"d4aa404e-7154-4793-81d5-a3909d8bff25","Sutton v Norwich City Council","[""[2021] EWCA Civ 20"", ""[2021] 1 WLR 1691""]; []",,"html"
"d4b14ac9-e2d6-48b9-9573-fbbb2a4f3d17","Taj, R (On the Application Of) v The Secretary of State for the Home Department","[""[2021] 4 All ER 1159"", ""[2021] EWCA Civ 19"", ""[2021] WLR 1850"", ""[2021] INLR 527"", ""[2021] 1 WLR 1850"", ""[2021] Imm AR 748"", ""[2021] WLR(D) 41""]; []",,"html"
"ab5f59a7-90ec-44b0-8f32-8515ce9d7b03","Adedeji v University Hospitals Birmingham NHS Foundation Trust [2021] EWCA Civ 23","[""[2021] EWCA Civ 23"", ""[2021] ICR D5""]; []",,"html"
"cf3510f1-2dc3-4b08-80a5-e45eceb98db4","Aviva Investors Ground Rent GP Ltd & Anor v Williams & Ors","[""2021] WLR 2061"", ""[2021] 1 WLR 2061"", ""[2021] EWCA Civ 27"", ""[2021] WLR(D) 37"", ""[2021] 1 P & CR DG2""]; []",,"html"
"f538eb04-8621-4cfb-9bf0-3442811eb23f","Sarnoff v YZ [2021] EWCA Civ 26 - Disclosure Orders Against Non-Parties","[""[2021] EWCA Civ 26"", ""[2021] ICR 545""]; []",,"html"
"d3e3ff13-b437-49e6-8a83-48cc2b7c2483","Wray v General Osteopathic Council [2021] EWCA Civ 1940","[""[2021] EWCA Civ 1940"", ""[2022] 1 WLR 1626"", ""[2022] WLR 1626"", ""[2022] ICR 638"", ""[2021] WLR(D) 636""]; []",,"html"
"31abc0b3-66ec-4411-83e2-0cf88beaaac8","Kawasaki Kisen Kaisha Ltd v James Kemball Ltd [2021] EWCA Civ 33","[""[2021] EWCA Civ 33"", ""[2021] 2 All ER (Comm) 1102"", ""[2021] 3 All ER 978""]; []",,"html"
"2a27a953-d6c3-4c5a-a40d-5055a5d77cdb","FA (Sudan), R (On the Application Of) v Secretary of State for the Home Department","[""[2021] WLR(D) 54"", ""[2021] EWCA Civ 59"", ""[2021] 4 WLR 22""]; []",,"html"
"7174bd3b-4d42-4c75-9c5b-811522e2240f","Large v Hart & Anor [2021] EWCA Civ 24","[""2021] BLR 189"", ""[2021] EWCA Civ 24"", ""[2021] PNLR 13"", ""[2021] TCLR 2""]; []",,"html"
"d71d3bfe-0dc8-4d5a-a937-bdbfea2a15b9","Wright v Granath [2021] EWCA Civ 28","[""[2021] 4 WLR 24"", ""[2021] EWCA Civ 28"", ""[2021] 1 CLC 189"", ""[2021] 3 All ER 924"", ""[2021] WLR(D) 38"", ""[2021] EMLR 11""]; []",,"html"
"b32e5756-162d-419f-8aff-8b8f476d97fc","Jersey Choice Ltd v HM Treasury [2021] EWCA Civ 1941","[""[2021] EWCA Civ 1941"", ""[2022] WLR(D) 10""]; []",,"html"
"146c2cbc-700d-44cf-a845-0bdf46059c2d","Head v The Culver Heating Co Ltd [2021] EWCA Civ 34","[""2021""]; []",,"html"
"6a645e12-01cd-42f1-9ac8-b6050443b65b","The White Lion Hotel (A Partnership) v James [2021] EWCA Civ 31","[""2021] PIQR P11"", ""[2021] EWCA Civ 31"", ""[2021] QB 1153"", ""[2021] 2 WLR 911""]; []",,"html"
"7111d693-e960-4450-b94c-057520511361","Travel Counsellors Ltd v Trailfinders Ltd [2021] EWCA Civ 38","[""[2021] IRLR 450"", ""[2021] EWCA Civ 38""]; []",,"html"
"36fef077-011c-43cb-af4e-6619dd8b8977","Lowe v The Secretary of State for the Home Department [2021] EWCA Civ 62","[""[2021] Imm AR 792"", ""[2021] EWCA Civ 62""]; []",,"html"
"6f009114-1b8b-4356-a939-b518461f53d3","Rowe & Ors v Ingenious Media Holdings PLC & Ors [2021] EWCA Civ 29","[""2021 EWCA Civ 29"", ""2021 WLR 3189"", ""2021 Costs LR 315"", ""2021 1 WLR 3189""]; []",,"html"
"db21ddb8-c086-4a4a-bc32-54f972770cbe","Asda Stores Ltd, R (On the Application Of) v Leeds City Council","[""[2021] EWCA Civ 32"", ""[2021] WLR(D) 79"", ""[2021] PTSR 1382""]; []",,"html"
"431517e1-06a2-4b55-9c73-e01d869faf57","M, R (On the Application Of) v The Chief Constable of Sussex Police","[""[2021] EWCA Civ 42""]; []",,"html"
"9f8eb78d-6879-452d-a94c-5401657ba1b8","JB (A Child), Re (Sexual Abuse Allegations) [2021] EWCA Civ 46","[""[2021] EWCA Civ 46""]; []",,"html"
"966f28d8-c0d9-441a-a50b-9cba9b1ec9ff","GD and AH v. A Local Authority and Others: DD (Removal under ICO) [2021] EWCA Civ 36","[""[2021] EWCA Civ 36""]; []",,"html"
"e96ab3ad-ded5-4d66-9fa4-9407e306dde6","ClientEarth, R (on the application of) v Secretary of State for Business, Energy and Industrial Strategy & Anor","[""[2021] PTSR 1400"", ""[2021] EWCA Civ 43"", ""[2021] WLR(D) 44""]; []",,"html"
"54ff55da-78a4-4c97-b360-c189b351c9be","Faiz & Ors v Burnley Borough Council","[""2021] Ch 303"", ""[2021] 2 WLR 1115"", ""[2021] EWCA Civ 55"", ""[2021] 1 P & CR DG20"", ""[2021] WLR(D) 53""]; []",,"html"
"996671fb-7337-4364-acf7-ecaf124007c4","Rees v Commissioner of Police of the Metropolis [2021] EWCA Civ 49","[""[2021] EWCA Civ 49""]; []",,"html"
"3e50d912-c21c-4186-810a-b8191500184b","Nectrus Ltd v UCP PLC [2021] EWCA Civ 57","[""2021] EWCA Civ 57""]; []",,"html"
"9de6038c-bfcf-4fcc-a559-e56ad6722195","Bath Rugby Ltd v Greenwood & Ors [2021] EWCA Civ 1927: Restrictive Covenant and Its Enforceability","[""[2021] EWCA Civ 1927""]; []",,"html"
"1b127560-f0e1-4a85-8dd7-6b46d3ab9b5b","Finch v Baker [2021] EWCA Civ 72","[""[2021] EWCA Civ 72""]; []",,"html"
"550c6d99-4e9a-4b03-b179-b797c9fcb171","Jalla & Ors v Shell International Trading and Shipping Company & Anor","[""[2021] BLR 276"", ""[2021] EWCA Civ 63"", ""[2021] Env LR 26""]; []",,"html"
"5722cb4b-113f-486b-a929-246c76643654","Monkhill Ltd v Secretary of State for Housing, Communities and Local Government & Anor","[""2021] EWCA Civ 74"", ""[2021] WLR(D) 98"", ""[2021] PTSR 1432""]; []",,"html"
"ec2236fc-ca68-4fb7-855a-77349c91a141","Irwell Insurance Company Ltd v Watson & Ors [2021] EWCA Civ 67","[""[2021] ICR 1034"", ""[2021] 4 All ER 805"", ""[2021] EWCA Civ 67"", ""[2021] Lloyd's Rep IR 145"", ""[2021] WLR(D) 58""]; []",,"html"
"615d49c6-3d9f-438b-b1b9-1b2bc4529341","Global Energy Horizons Corporation v Gray","[""[2021] Costs LR 133"", ""[2021] EWCA Civ 123""]; []",,"html"
"2ac97049-9fe9-4ea0-af5b-5ad518f2d2a7","Mozumder v Secretary of State for the Home Department","[""[2021] Imm AR 808"", ""[2021] Costs LR 357"", ""[2021] EWCA Civ 138""]; []",,"html"
"82a2924b-a32a-4aa2-ae65-e2ef22c3c741","Clin v Walter Lilly & Co. Ltd [2021] EWCA Civ 136","[""194 Con LR 26"", ""[2021] WLR 2753"", ""[2021] JPL 1210"", ""[2021] BLR 259"", ""[2021] 1 WLR 2753"", ""[2021] EWCA Civ 136"", ""[2021] WLR(D) 85""]; []",,"html"
"ef848a3c-16a6-4557-8ff1-3023953d88b4","Tomanovic & Ors v Foreign and Commonwealth Office [2021] EWCA Civ 117","[""2021] EWCA Civ 117""]; []",,"html"
"09519016-518a-43d3-8cd4-a57d5cd16ebc","T and R, Re (Refusal of Placement Order) [2021] EWCA Civ 71","[""[2021] EWCA Civ 71""]; []",,"html"
"707f3728-c595-4a8f-bdcd-1425299676ed","Secretary of State for the Home Department v FWF & Anor, R (On the Application Of)","[""[2021] EWCA Civ 88"", ""[2021] 1 WLR 3781""]; []",,"html"
"e261f4f9-819b-45b6-b209-478e7892609c","Cornerstone Telecommunications Infrastructure v Ashloch Ltd & Anor (Rev 2)","[""[2021] WLR(D) 67"", ""[2021] EWCA Civ 90""]; []",,"html"
"20302d7f-93c0-4f17-bb0c-2087a4acf1c6","Croydon London Borough Council v Kalonga [2021] EWCA Civ 77","[""2021] QB 962"", ""[2021] 2 WLR 1069"", ""[2021] WLR(D) 63"", ""[2021] EWCA Civ 77""]; []",,"html"
"98aa9dac-3d8a-4d23-a731-f1b8c920d82f","Revenue and Customs v News Corp UK & Ireland Ltd","[""[2021] BVC 2"", ""[2023] BVC 7"", ""[2021] 2 All ER 1276"", ""[2021] EWCA Civ 91"", ""[2021] STC 273"", ""[2021] STI 670""]; []",,"html"
"e935ca1c-f6b8-459e-bbe2-dba37f8795a6","Primekings Holding Ltd & Ors v King & Ors (Re Kings Solutions Group Ltd) [2021] EWCA Civ 1943","[""[2022] Bus LR 184"", ""[2022] 2 BCLC 464"", ""[2022] BCC 529"", ""[2021] WLR(D) 635"", ""[2021] EWCA Civ 1943""]; []",,"html"
"9cdbfdb6-8932-4ee1-b4b3-5f1e0257eb3a","Noble Chartering Inc v Priminds Shipping Hong Kong Co Ltd ""Tai Prize"" [2021] EWCA Civ 87","[""2021 EWCA Civ 87"", ""2021 2 Lloyd's Rep 36"", ""2021 1 CLC 304"", ""2021 2 All ER (Comm) 866""]; []",,"html"
"d8942524-7e14-46b2-953c-a1eca28ae6cb","Soriano v Forensic News LLC & Ors (Rev1) [2021] EWCA Civ 1952","[""[2022] QB 533"", ""[2022] WLR(D) 9"", ""[2022] 2 WLR 807"", ""[2021] EWCA Civ 1952"", ""[2022] EMLR 12""]; []",,"html"
"99aa4a92-e9de-4dcc-8c24-28e298f0af59","Al-Siri v Secretary of State for the Home Department","[""[2021] EWCA Civ 113"", ""[2021] WLR 2137"", ""[2021] INLR 263"", ""[2021] WLR(D) 81"", ""[2021] 1 WLR 2137""]; []",,"html"
"cfca5ba2-f97e-414f-ad0b-b695440d712e","HMRC v SSE Generation Ltd [2021] EWCA Civ 105","[""[2021] STI 690"", ""[2021] STC 369"", ""[2021] BTC 6"", ""[2021] EWCA Civ 105""]; []",,"html"
"82f32e38-32c4-402c-94a7-847fb41df19a","Gladman Developments Ltd v Secretary of State for Housing, Communities and Local Government","[""[2021] WLR(D) 82"", ""[2021] PTSR 1450"", ""[2021] EWCA Civ 104""]; []",,"html"
"45f965c6-65c2-44c7-8382-a67c6dbd009f","Lockett v Minstrell Recruitment Ltd [2021] EWCA Civ 102","[""[2021] EWCA Civ 102""]; []",,"html"
"da1e5d59-2a67-4ae0-9f49-9fcbe629034f","AS (Afghanistan) v Secretary of State for the Home Department","[""[2021] EWCA Civ 195""]; []",,"html"
"dd348d82-2a53-443f-9df3-cacc3fb272dd","Derhalli v Derhalli [2021] EWCA Civ 112","[""2022] 1 All ER 815"", ""[2021] 2 FLR 1097"", ""[2021] EWCA Civ 112""]; []",,"html"
"edb65d59-279f-45c3-9ff4-c8e3146298c0","Hussain v Vaswani & Ors [2021] EWCA Civ 146","[""[2021] EWCA Civ 146""]; []",,"html"
"d88dd451-fdc8-4f02-8035-422083c48ee7","Re G (Abduction: Consent/Discretion) [2021] EWCA Civ 139","[""[2021] 2 WLR 1013"", ""[2021] WLR(D) 87"", ""[2021] Fam 239"", ""[2021] EWCA Civ 139""]; []",,"html"
"3348784c-9c7e-4f87-b5be-9a7f0607f829","Fairford Water Ski Club Ltd v Cohoon & Anor","[""2021 BCC 498"", ""2021 2 All ER (Comm) 1085"", ""2021 EWCA Civ 143"", ""2021 1 BCLC 493""]; []",,"html"
"3e12fb2b-a7ed-4ae4-827f-7115439e323a","FD v A Local Authority and Others [2021] EWCA Civ 149","[""[2021] EWCA Civ 149""]; []",,"html"
"3d376c87-1c30-4a6a-86a6-729429c6da6c","Ocado Group PLC & Anr v McKeeve [2021] EWCA Civ 145","[""[2021] EWCA Civ 145""]; []",,"html"
"e0bf970e-ead5-4285-abbb-6e4cc6731e37","Rights: Community: Action v Secretary of State for Housing, Communities and Local Government","[""[2022] PTSR 907"", ""[2021] EWCA Civ 1954"", ""[2022] WLR(D) 12"", ""[2022] Env LR 21"", ""[2022] JPL 843"", ""[2023] 1 P & CR 12""]; []",,"html"
"d1c34b40-ca07-41ac-be04-f52393d978ca","Phones 4U Ltd v EE Ltd & Ors [2021] EWCA Civ 116","[""[2022] 1 All ER (Comm) 220"", ""[2021] WLR(D) 75"", ""[2021] EWCA Civ 116"", ""[2021] 1 WLR 3270"", ""[2022] 1 All ER 239"", ""[2021] WLR 3270"", ""[2021] ICR 1279""]; []",,"html"
"88f32a97-f90e-4b37-84c2-084f427a123d","Chelluri v Air India Ltd [2021] EWCA Civ 1953","[""[2021] EWCA Civ 1953"", ""[2022] 2 All ER (Comm) 172"", ""[2022] Bus LR 286"", ""[2021] WLR(D) 642""]; []",,"html"
"8d46cc3a-929d-490c-9bea-4c3dcff03b15","Her Majesty's Revenue and Customs v Carrington","[""[2021] EWCA Civ 174""]; []",,"html"
"64755b5a-f95c-45e1-aa69-a6d047430d4d","R (Children: Control of Court Documents) [2021] EWCA Civ 162","[""[2021] 1 FCR 705"", ""[2021] WLR 2534"", ""[2021] EWCA Civ 162"", ""[2021] 1 WLR 2534"", ""[2021] WLR(D) 101""]; []",,"html"
